Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity,Sedentary,ActivityCategorical
55,112,73.34766355,12,3.59783502,21.75195312,0.863845567,460.4296874,Sedentary,1,0
49,116,75.08148148,-4,5.441814946,21.75195312,2.198577371,1185.033203,Sedentary,1,0
63,151,102.5888889,14,3.24449346,20.3671875,0.761994656,409.953125,Sedentary,1,0
53,139,91.07291667,42,7.999371571,23.4609375,5.512428235,2640.453125,Sedentary,1,0
57,124,85.39803922,37,5.540345102,23.515625,2.34020131,1188.822265,Sedentary,1,0
60,132,88.88514851,-35,7.11366194,28.21875,4.096594432,2064.683593,Sedentary,1,0
60,126,88.47407407,-45,3.048581119,19.3359375,0.70491839,379.2460937,Sedentary,1,0
61,103,76.22083333,2,2.794714811,18.6875,0.596017093,285.4921875,Sedentary,1,0
55,111,71.6462963,-32,2.748949788,19.3359375,0.499016177,268.4707031,Sedentary,1,0
65,117,83.93877551,41,3.13785364,20.71875,0.64516293,347.0976562,Sedentary,1,0
47,114,83.40630798,-12,2.057646514,17.578125,0.305061425,164.1230469,Sedentary,1,0
47,112,84.76296296,-8,2.668092796,19.59375,0.549806499,296.3457031,Sedentary,1,0
59,130,95.25981308,2,5.690697116,21.09375,2.342449138,1248.525391,Sedentary,1,0
71,135,107.6833333,37,5.69103139,22.11328125,2.436855754,1167.253906,Sedentary,1,0
78,142,101.356998,36,5.230602374,22.47460937,1.80213891,886.6523436,Sedentary,1,0
70,127,94.40510949,-7,4.785856097,20.953125,1.517039579,412.6347656,Sedentary,1,0
57,114,79.29558541,34,5.268636454,20.953125,1.918036358,997.3789061,Sedentary,1,0
44,140,94.90569745,29,3.387609771,19.20703125,0.836579571,424.9824218,Sedentary,1,0
46,107,75.85773196,4,3.290424858,22.265625,0.730149295,352.6621093,Sedentary,1,0
71,110,80.40163934,-8,2.913499862,19.01171875,0.46500651,55.80078124,Sedentary,1,0
48,129,93.73868313,26,3.907587844,20.65234375,1.170719233,567.7988281,Sedentary,1,0
58,89,63.66191446,-10,1.139107457,15.1328125,0.089281728,43.74804687,Sedentary,1,0
65,106,81.80890538,7,5.146277949,21.53515625,2.247697713,1207.013672,Sedentary,1,0
51,140,82.33024119,39,3.958685546,19.85546875,1.263530291,679.7792968,Sedentary,1,0
59,128,83.04066543,-17,5.082058236,23.359375,1.96776982,1062.595703,Sedentary,1,0
72,132,101.0117417,2,7.714449888,23.23046875,6.319481463,3222.935546,Sedentary,1,0
55,114,75.2372549,-13,2.967080623,18.70898437,0.726293368,368.9570312,Sedentary,1,0
69,145,112.6843137,34,7.2226842,22.5625,4.13565551,2096.777344,Sedentary,1,0
47,121,79.65904366,-22,3.702785194,20.953125,1.038663737,498.5585937,Sedentary,1,0
48,99,64.997921,11,1.434821641,19.14257812,0.127629991,61.1347656,Sedentary,1,0
61,111,80.11875,7,2.229458728,15.13671875,0.4217119,202,Sedentary,1,0
60,113,77.2739726,13,2.677195138,19.6875,0.543402281,237.4667968,Sedentary,1,0
73,128,93.85826772,7,7.066564983,21.12304687,3.853531249,481.6914062,Sedentary,1,0
54,141,99.00416667,-6,7.568676386,21.7265625,5.208601089,2494.919922,Sedentary,1,0
54,137,79.02291667,4,2.284262251,16.734375,0.377662611,180.9003906,Sedentary,1,0
67,138,114.1083333,49,7.155626113,22.078125,4.598663393,2202.759765,Sedentary,1,0
68,139,121.4876543,22,6.552218426,22.1484375,15.02777957,7273.445312,Sedentary,1,0
48,139,86.49791667,-54,5.574885752,22.93359375,2.207076102,1057.189453,Sedentary,1,0
62,143,100.0125,-66,8.309514643,41.90625,6.430422986,3073.742187,Sedentary,1,0
56,141,99.28756957,8,2.549489317,20.5078125,0.471516322,253.6757812,Sedentary,1,0
55,118,83.03148148,14,2.946088565,17.51953125,0.662036903,356.8378906,Sedentary,1,0
71,128,87.52125693,-2,0.619981437,10.45898437,0.03781467,20.41992186,Sedentary,1,0
53,99,61.03888889,8,1.562561832,14.59960937,0.179251859,96.43749998,Sedentary,1,0
57,118,89.15,-12,1.432311338,12.84765625,0.174618072,94.11914061,Sedentary,1,0
70,121,87.67652495,-7,2.427414481,18.4375,0.374074074,202,Sedentary,1,0
66,130,85.11316872,-3,0.874048206,11.328125,0.069025213,33.40820312,Sedentary,1,0
52,154,108.0567766,-55,2.748667817,19.98828125,0.581325258,316.8222656,Sedentary,1,0
61,118,76.13628319,-14,1.378038207,16.7890625,0.140350938,79.01757812,Sedentary,1,0
53,108,70.00555556,12,0.85232229,14.015625,0.052102695,28.03125,Sedentary,1,0
64,141,100.8886827,17,3.895139122,32.11914062,1.037348977,558.0937499,Sedentary,1,0
52,150,87.59074074,7,4.865742997,19.40039062,1.722688862,928.5292968,Sedentary,1,0
56,122,74.80740741,4,2.753244378,17.50195312,0.59787044,321.6542968,Sedentary,1,0
61,116,81.48333333,20,5.415910091,31.3828125,2.098551091,1003.107422,Sedentary,1,0
56,118,79.74583333,-19,2.888299991,18.046875,0.596074178,285.5195312,Sedentary,1,0
50,112,69.80421053,-7,4.46020863,18.83007812,1.348620451,639.2460937,Sedentary,1,0
52,131,87.95833333,-14,4.743476064,19.921875,1.602677988,766.080078,Sedentary,1,0
52,108,81.69521411,1,3.431537791,18.28515625,0.872213344,345.3964843,Sedentary,1,0
52,123,81.87198516,-33,3.055731066,18.4375,0.686365223,368.5781249,Sedentary,1,0
44,149,96.53061224,-8,3.26026453,17.2265625,0.86610728,465.0996093,Sedentary,1,0
46,115,86.544,15,2.133865169,19.375,0.339933774,169.6269531,Sedentary,1,0
57,128,88.0962963,-35,2.800208669,19.58984375,0.523709271,282.2792969,Sedentary,1,0
66,122,92.21296296,-31,4.447217718,23.203125,1.445759032,777.8183593,Sedentary,1,0
62,132,88.36666667,-12,2.963736526,18.1640625,0.640929383,345.4609375,Sedentary,1,0
40,138,82.88911704,69,4.565607855,21.7265625,1.527355831,740.767578,Sedentary,1,0
73,135,86.69728601,-20,4.04373607,22.4140625,1.15141622,550.3769531,Sedentary,1,0
58,132,96.3,25,5.462689694,19.3359375,2.39889105,1146.669922,Sedentary,1,0
46,120,90.29645094,32,5.404376244,21.60742187,2.468468063,1179.927734,Sedentary,1,0
76,149,121.725,9,2.438882916,21.46484375,0.426735386,204.4062499,Sedentary,1,0
67,149,109.9747368,7,5.74625747,20.3671875,2.884955569,1364.583984,Sedentary,1,0
53,124,83.375,7,3.841755535,20.109375,0.910274497,436.0214843,Sedentary,1,0
52,170,121.8551859,36,12.09908945,27.7734375,15.16535947,7719.167968,Sedentary,1,0
54,126,87.45009785,33,7.588052181,23.453125,5.066318167,2583.822265,Sedentary,1,0
46,76,52.03541667,-4,0,0,0,0,Sedentary,1,0
46,78,53.2037037,21,0,0,0,0,Sedentary,1,0
47,73,53.08125,0,0.694780138,11.109375,0.044991193,21.55078125,Sedentary,1,0
48,127,65.25555556,22,4.089657636,22.04101562,1.099123811,592.4277343,Sedentary,1,0
49,80,55.96153846,-8,0,0,0,0,Sedentary,1,0
58,148,102.9,-66,5.276688324,21.6796875,2.105027458,1006.203125,Sedentary,1,0
62,138,76.98577236,3,2.537974286,18.6875,0.45785236,224.3476562,Sedentary,1,0
69,148,97.20901639,12,7.778262733,20.984375,4.324186731,1055.101562,Sedentary,1,0
63,129,90.39300412,-4,3.156859258,21.1640625,0.61866445,299.4335937,Sedentary,1,0
55,146,102.0582121,44,6.478493274,22.2578125,3.250691731,1560.332031,Sedentary,1,0
58,118,78.58148148,21,4.013880779,20.8828125,1.129512517,607.6777343,Sedentary,1,0
69,107,80.89824561,1,1.456919799,17.34375,0.146992393,83.63867186,Sedentary,1,0
74,120,90.73170732,31,4.8534558,17.27539062,1.977909483,401.515625,Sedentary,1,0
49,115,79.01929825,-19,3.216247384,18.5625,0.791293662,450.2460937,Sedentary,1,0
73,116,90.14048059,23,2.679141351,23.046875,0.508893952,274.8027343,Sedentary,1,0
47,157,88.20701754,23,5.975246426,31.8515625,2.723684391,1547.052734,Sedentary,1,0
45,124,81.7903525,-11,4.830987535,24.0703125,1.602599074,860.595703,Sedentary,1,0
58,117,82.65780731,-6,6.476559525,23.00390625,3.202949218,960.8847655,Sedentary,1,0
59,127,90.43518519,11,6.014056025,22.0078125,2.800418889,1509.425781,Sedentary,1,0
56,143,97.37058824,45,4.973807827,24.0703125,1.788805409,910.501953,Sedentary,1,0
60,139,89.89110708,50,3.867210277,24.53125,1.000352203,549.1933593,Sedentary,1,0
59,138,98.15520629,35,3.767621277,23.515625,1.039585384,528.1093749,Sedentary,1,0
57,153,89.38113949,84,3.706488807,22.265625,1.028980985,521.6933593,Sedentary,1,0
57,141,85.2537037,42,3.476885274,18.1640625,0.904644741,487.6035155,Sedentary,1,0
49,166,107.6888889,-15,4.432813652,24.6875,1.194332307,642.5507812,Sedentary,1,0
48,130,76.31543624,10,5.749784768,22.21875,2.427225246,1080.115234,Sedentary,1,0
46,104,55.08424908,48,3.161107093,18.34570312,0.775924598,422.8789062,Sedentary,1,0
48,126,76.44660194,17,5.17198699,22.47460937,1.862568709,571.8085936,Sedentary,1,0
50,118,77.3462963,14,7.840067194,22.69140625,5.851475533,3153.945312,Sedentary,1,0
55,177,140.4407407,-26,4.888876849,21.375,1.781478287,960.2167968,Sedentary,1,0
46,152,97.58518519,-25,8.041771284,21.75195312,6.48842257,3497.259765,Sedentary,1,0
77,132,103.2070175,25,1.813344415,20.234375,0.267870406,152.1503906,Sedentary,1,0
61,118,97.21764706,2,2.674649164,24.765625,0.479920033,244.2792968,Sedentary,1,0
60,128,79.20350877,54,1.511580369,17.63671875,0.153447541,87.15820312,Sedentary,1,0
39,137,94.27647059,38,3.219519893,19.98828125,0.714724563,363.0800781,Sedentary,1,0
71,138,103.7414966,0,5.963133934,23.515625,2.277796263,1337.066406,Sedentary,1,0
45,145,108.0087566,-3,8.265265646,27.22265625,4.837674753,2757.474609,Sedentary,1,0
53,124,80.65771812,-38,5.79353082,22.1171875,2.745838612,1219.152344,Sedentary,1,0
46,131,77.12592593,-21,2.059188655,18.34570312,0.32787404,176.0683594,Sedentary,1,0
55,133,79.20784314,70,2.806738621,20.64453125,0.578532542,293.8945312,Sedentary,1,0
50,121,79.26862745,-25,1.630731492,15.66210937,0.204045923,103.859375,Sedentary,1,0
58,133,76.94578313,-32,1.72155109,15.234375,0.242615851,120.5800781,Sedentary,1,0
54,216,117.922619,39,2.976166257,18.22460937,0.650208802,216.5195312,Sedentary,1,0
56,109,82.59519409,-6,4.311223764,20.23828125,1.333977141,720.3476561,Sedentary,1,0
65,109,80.08627451,8,4.432546959,20.30273437,1.40885673,715.6992187,Sedentary,1,0
36,114,88.44791667,0,4.584473933,21.515625,1.539135895,737.2460937,Sedentary,1,0
70,136,94.53432282,-22,2.979020571,19.625,0.59226882,318.6406249,Sedentary,1,0
73,113,97.88571429,18,6.047279126,18.6484375,3.691462053,258.4023437,Sedentary,1,0
67,108,80.93958333,-17,4.336364729,21.12304687,1.277788198,612.0605468,Sedentary,1,0
43,134,105.3632813,-14,6.420286555,22.21875,3.145786008,1601.205078,Sedentary,1,0
49,139,84.9038817,-3,2.947276959,21.96875,0.615874566,332.5722656,Sedentary,1,0
58,125,81.5875,8,4.004151717,20.98632812,1.142639415,546.1816406,Sedentary,1,0
53,130,90.2883549,-16,5.248416732,23.4609375,1.889574153,1018.480469,Sedentary,1,0
53,104,68.4125,11,3.265385697,21.60742187,0.741787068,354.5742187,Sedentary,1,0
45,137,105.0887246,-30,6.221512565,24.14648437,2.879228751,1551.904297,Sedentary,1,0
110,135,125.2631579,12,6.721782813,19.5625,3.344075521,60.19335937,Sedentary,1,0
58,151,87.0037037,-74,2.76392704,20.953125,0.564260717,303.5722656,Sedentary,1,0
53,85,61.17222222,2,0,0,0,0,Sedentary,1,0
49,89,57.02218115,6,0,0,0,0,Sedentary,1,0
71,163,97.0962963,-34,5.839730829,26.10351562,2.574324226,1382.412109,Sedentary,1,0
46,108,70.3962963,-13,0.53181139,8.75976562,0.032509729,17.49023436,Sedentary,1,0
46,145,89.7537037,-53,3.608200822,23.59375,0.91220394,489.8535156,Sedentary,1,0
51,127,84.66728281,-18,2.685614357,20.12109375,0.499438341,269.1972656,Sedentary,1,0
38,146,100.5992579,-6,5.754503579,19.921875,2.843376074,1529.736328,Sedentary,1,0
41,116,66.47592593,-17,3.021635652,18.49804687,0.658116158,354.7246093,Sedentary,1,0
46,142,91.40555556,16,4.900267946,20.51953125,1.986840956,1066.933594,Sedentary,1,0
49,124,68.27425373,1,1.544581361,18.28515625,0.161886265,86.44726562,Sedentary,1,0
48,112,73.6,11,4.496841511,22.61914062,1.388033419,789.7910155,Sedentary,1,0
61,107,81.33541667,-8,1.590121367,17.578125,0.162998271,78.07617186,Sedentary,1,0
56,122,84.07235622,9,4.847880341,21.09375,1.73163046,931.6171875,Sedentary,1,0
58,128,82.29719626,-23,5.202893288,25.34765625,1.87573288,999.7656249,Sedentary,1,0
54,133,78.87476636,2,5.242896565,22.33984375,1.949416627,1039.039062,Sedentary,1,0
74,125,100.1813084,-18,2.280723814,17.3359375,0.420412904,224.0800781,Sedentary,1,0
70,153,94.09426987,16,2.451965414,22.265625,0.464800267,250.5273437,Sedentary,1,0
61,120,87.64661654,2,2.175543432,18.04296875,0.325508549,172.5195312,Sedentary,1,0
39,120,80.76851852,33,4.449287661,22.11328125,1.485944022,800.923828,Sedentary,1,0
71,130,98.64981273,-15,3.540453143,20.8828125,0.946072456,503.3105468,Sedentary,1,0
69,105,83.26481481,11,1.707732519,16.87890625,0.219250987,117.9570312,Sedentary,1,0
62,131,82.05833333,5,4.761388638,22.33984375,1.509761547,723.1757812,Sedentary,1,0
42,112,73.82328482,-42,4.105112353,18.88476562,1.239863322,593.8945312,Sedentary,1,0
53,129,87.75787402,5,3.877390518,20.23828125,1.07753443,545.2324218,Sedentary,1,0
66,124,96.77848101,7,7.560389771,19.75,5.074392914,796.6796874,Sedentary,1,0
48,120,88.70875764,-43,4.64201737,22.76367187,1.452046587,710.0507812,Sedentary,1,0
41,98,57.10365854,23,1.045863104,16.8984375,0.066964286,32.8125,Sedentary,1,0
48,142,86.19607843,23,2.74967437,19.65820312,0.550915816,279.8652343,Sedentary,1,0
52,99,66.62083333,1,2.004788315,17.51953125,0.29024745,138.7382812,Sedentary,1,0
44,124,62.98958333,1,2.533648914,22.2890625,0.358221066,171.5878906,Sedentary,1,0
46,111,71.26041667,-8,3.624787339,20.234375,0.907832072,434.8515625,Sedentary,1,0
63,120,87.28333333,-2,3.314223139,21.6796875,0.718379705,386.4882812,Sedentary,1,0
50,128,77.56400742,-23,4.991991063,39.578125,1.429876982,766.4140624,Sedentary,1,0
45,100,70.37567084,-30,2.956727886,21.25976562,0.547729055,305.6328125,Sedentary,1,0
68,148,90.36074766,5,3.002484919,28.51953125,0.578128657,308.7207031,Sedentary,1,0
42,125,70.73148148,-10,5.695314441,20.37109375,2.549393408,1374.123047,Sedentary,1,0
48,144,75.93703704,14,9.855470426,31.37695312,4.656884131,2510.060547,Sedentary,1,0
66,134,94.92696629,54,3.602217973,20.12109375,0.955217372,509.1308593,Sedentary,1,0
61,128,87.29205176,-8,4.608339484,22.92773437,1.477539062,797.8710936,Sedentary,1,0
72,126,96.02592593,2,5.595771804,29.98242187,2.142462169,1154.787109,Sedentary,1,0
50,171,109.0518519,-46,3.45565518,20.98632812,0.780373458,419.0605468,Sedentary,1,0
72,111,86.55452865,-2,3.874163066,22.265625,0.911060474,491.9726562,Sedentary,1,0
58,133,99.65925926,-11,6.319573844,22.33984375,3.291164193,1773.9375,Sedentary,1,0
51,105,71.75789474,23,0,0,0,0,Sedentary,1,0
48,134,73.57196262,-19,2.023015353,19.98828125,0.274617437,146.3710937,Sedentary,1,0
41,134,64.8460177,-35,1.229900722,16.50585937,0.113891818,64.12109373,Sedentary,1,0
47,120,71.25411335,18,0.923558099,15.28515625,0.056092317,30.5703125,Sedentary,1,0
55,182,87.27610619,-30,4.624904823,19.78710937,1.539215142,866.5781249,Sedentary,1,0
62,160,97.92028986,24,2.06317315,18.75,0.317891476,175.1582031,Sedentary,1,0
51,89,60.75208333,3,0,0,0,0,Sedentary,1,0
72,141,107.9145833,2,5.517886226,23.515625,13.45126158,6443.154296,Sedentary,1,0
51,128,75.51717902,-19,1.696895994,18.0625,0.191643744,105.5957031,Sedentary,1,0
61,130,95.69583333,-28,4.935987795,20.37109375,1.817278836,870.4765624,Sedentary,1,0
66,136,88.73518519,35,2.616440979,20.43164062,0.498072287,267.9628906,Sedentary,1,0
57,162,96.10621242,15,6.536432055,28.18164062,2.877632985,1430.183594,Sedentary,1,0
62,124,84.75782881,17,4.395817228,19.72265625,1.240471365,592.9453124,Sedentary,1,0
66,189,120.1083333,-45,8.53089239,21.328125,6.215724089,2964.90039,Sedentary,1,0
48,103,73.88842105,-10,2.388584095,18.1640625,0.407716904,193.2578125,Sedentary,1,0
68,143,107.5772358,1,4.778888427,21.328125,1.822114466,894.6582031,Sedentary,1,0
60,115,77.60625,-16,2.686776916,19.98828125,0.514886972,246.6308594,Sedentary,1,0
58,114,83.28658537,38,5.642819037,21.390625,2.54093209,1247.597656,Sedentary,1,0
66,120,91.35555556,-6,4.501740562,21.82421875,1.592543338,858.3808592,Sedentary,1,0
62,130,102.0463822,36,8.460314283,26.19140625,6.069377764,3259.255859,Sedentary,1,0
58,118,90.09506399,13,4.394922083,19.91601562,1.408066944,767.3964843,Sedentary,1,0
54,107,76.85925926,6,2.817927719,24.19921875,0.499195559,269.0664062,Sedentary,1,0
61,116,90.0917603,-3,3.988416842,21.46289062,1.125894113,600.1015624,Sedentary,1,0
67,115,86.11666667,-6,1.695530746,15.7421875,0.230886239,124.2167969,Sedentary,1,0
49,128,89.63222417,19,2.03095375,16.93554687,0.311885572,177.4628906,Sedentary,1,0
48,124,93.65,-20,0.734231853,11.50390625,0.047568176,22.78515624,Sedentary,1,0
59,142,111.21875,4,2.293623599,18.04296875,0.415933904,198.8164062,Sedentary,1,0
54,154,107.2395833,-15,3.097223592,20.0546875,0.638557705,305.8691406,Sedentary,1,0
69,138,111.3041667,22,1.351285384,13.4765625,0.151067491,72.36132811,Sedentary,1,0
54,119,82.65925926,-40,1.312282603,12.890625,0.149046266,80.3359375,Sedentary,1,0
62,83,68.77070064,18,1.52513775,11.953125,0.212740385,33.1875,Sedentary,1,0
51,101,71.40833333,-20,1.921706903,12.93359375,0.343109832,164.3496093,Sedentary,1,0
55,93,65.87113402,28,2.644562826,21.25976562,0.416488805,80.7988281,Sedentary,1,0
55,132,75.79268293,9,1.524071931,15.48828125,0.179592032,88.1796875,Sedentary,1,0
59,88,67.74636175,-4,0,0,0,0,Sedentary,1,0
61,120,89.76091476,14,3.717375951,21.74609375,0.990825613,474.6054687,Sedentary,1,0
51,108,66.00203252,39,0,0,0,0,Sedentary,1,0
65,161,104.5104167,-57,4.090964797,24.859375,1.27391049,610.2031249,Sedentary,1,0
76,170,117.7743902,22,5.361684097,26.984375,1.688678265,825.7636718,Sedentary,1,0
58,121,78.77338877,48,3.481147318,20.8828125,0.804541016,386.1796875,Sedentary,1,0
62,145,122.4543651,-26,2.778372867,24.609375,0.579383076,291.4296875,Sedentary,1,0
82,124,95.23856859,3,0.943900376,15.28320312,0.059722049,29.98046874,Sedentary,1,0
67,126,102.68,-8,0.997981043,11.6796875,0.099753565,29.72656249,Sedentary,1,0
57,120,87.48995984,28,0,0,0,0,Sedentary,1,0
81,138,100.2289628,-41,2.255206508,20.38671875,0.352604167,179.828125,Sedentary,1,0
57,107,67.91111111,38,2.428139299,18.6875,0.401577747,216.0488281,Sedentary,1,0
54,92,64.18089431,29,0.915129406,11.9140625,0.071827168,35.1953125,Sedentary,1,0
54,92,63.30894309,22,0,0,0,0,Sedentary,1,0
58,104,68.40853659,30,1.114065114,14.015625,0.100015944,49.0078125,Sedentary,1,0
56,90,64.27845528,27,1.063182766,18.25,0.080344641,39.44921875,Sedentary,1,0
61,133,87.2245614,13,5.544089168,22.47460937,2.218866912,1260.316406,Sedentary,1,0
51,129,85.76449275,-18,4.324137377,20.953125,1.414733665,778.1035155,Sedentary,1,0
58,126,82.61682243,5,5.504823361,20.38671875,2.371005804,1263.746094,Sedentary,1,0
62,88,74.13513514,9,2.672770088,11.6796875,0.631334459,23.359375,Sedentary,1,0
53,143,92.02325581,32,4.723987743,22.63671875,1.646656194,917.1874999,Sedentary,1,0
64,166,110.5742754,-54,8.07028897,28.390625,4.575597635,2521.154297,Sedentary,1,0
60,126,79.60350877,3,5.798936287,20.43945312,2.442647584,1387.423828,Sedentary,1,0
63,116,84.35964912,22,2.810389931,20.23828125,0.558074521,316.9863281,Sedentary,1,0
63,117,81.84259259,-27,2.564800547,22.1171875,0.440709224,237.1015625,Sedentary,1,0
70,114,82.10925926,5,0,0,0,0,Sedentary,1,0
69,125,101.4211503,-35,2.540710477,19.85546875,0.484928871,259.921875,Sedentary,1,0
64,116,82.10185185,-21,2.313942686,21.0234375,0.310967995,167.3007812,Sedentary,1,0
59,114,80.77522124,22,1.3636147,15.69140625,0.15022381,84.42578123,Sedentary,1,0
52,132,88.99814815,42,9.100956512,22.21875,6.421693819,3461.292968,Sedentary,1,0
53,92,71.69444444,-7,2.043238177,18.95117187,0.322944499,173.7441406,Sedentary,1,0
45,132,95.39517625,-7,0,0,0,0,Sedentary,1,0
60,124,83.9537037,-8,0,0,0,0,Sedentary,1,0
67,124,84.25981308,-14,3.153322129,16.82226562,0.73388489,391.8945312,Sedentary,1,0
65,102,73.59325397,15,0,0,0,0,Sedentary,1,0
65,96,73.89583333,4,0,0,0,0,Sedentary,1,0
69,104,76.20208333,-7,0,0,0,0,Sedentary,1,0
64,91,72.86875,1,0,0,0,0,Sedentary,1,0
65,96,72.6868476,9,0,0,0,0,Sedentary,1,0
61,96,72.23421589,2,1.075440283,16.87890625,0.068893495,33.75781249,Sedentary,1,0
63,118,79.78600823,37,2.22315638,17.10546875,0.364855049,176.5898437,Sedentary,1,0
55,141,111.5246914,0,7.590638348,24.6875,3.706608408,1797.705078,Sedentary,1,0
58,94,67.92570281,-1,0.88374244,13.96875,0.056212274,27.9375,Sedentary,1,0
61,89,71.2804878,-6,0.823153628,11.24414062,0.064325834,31.58398436,Sedentary,1,0
68,100,73.18661258,0,0.815566598,12.84765625,0.05213891,25.65234375,Sedentary,1,0
75,143,105.2555556,-15,2.912034135,15.3359375,0.662207577,118.5351562,Sedentary,1,0
50,174,99.55140187,28,10.42832083,34.109375,10.38647369,5546.376953,Sedentary,1,0
